,index,date,hour,fluid_temp,ground_temp,air_umidity,air_temp,gas_umidity,gas_temp,dm3_gas,bio_id,phase_test,Month,Hour
1224,7903,2022-04-18,06:33:18,20.5,20.69,97.5,13.8,,,0.0,1,2,4,6
1225,7904,2022-04-18,06:33:40,20.5,20.69,97.5,13.8,,,0.0,1,2,4,6
1226,7905,2022-04-18,06:48:17,20.5,20.69,97.8,13.7,,,0.0,1,2,4,6
1227,7906,2022-04-18,07:03:16,20.5,20.69,98.4,13.8,,,0.0,1,2,4,7
1228,7907,2022-04-18,07:33:15,20.5,20.69,97.1,14.5,,,0.0,1,2,4,7
1229,7908,2022-04-18,08:22:15,20.5,20.69,96.2,15.1,,,0.0,1,2,4,8
1230,7909,2022-04-18,08:33:21,20.5,20.69,95.2,15.5,,,0.0,1,2,4,8
1231,7910,2022-04-18,08:33:43,20.5,20.69,95.2,15.5,,,0.0,1,2,4,8
1232,7911,2022-04-18,08:48:18,20.5,20.69,94.3,15.9,,,0.0,1,2,4,8
1233,7912,2022-04-18,09:33:18,20.44,20.69,93.8,16.5,,,0.0,1,2,4,9
1234,7913,2022-04-18,09:33:24,20.44,20.69,93.6,16.6,,,0.0,1,2,4,9
1235,7914,2022-04-18,09:33:47,20.44,20.69,93.6,16.6,,,0.0,1,2,4,9
1236,7915,2022-04-18,10:03:17,20.38,20.69,88.3,18.3,,,0.0,1,2,4,10
1237,7916,2022-04-18,10:33:18,20.38,20.69,89.7,17.9,,,0.0,1,2,4,10
1238,7917,2022-04-18,11:33:18,20.38,20.69,83.9,20.4,,,0.0,1,2,4,11
1239,7918,2022-04-18,12:04:16,20.38,20.69,85.0,19.7,,,0.0,1,2,4,12
1240,7919,2022-04-18,12:33:22,20.38,20.69,88.5,18.4,,,0.0,1,2,4,12
1241,7920,2022-04-18,12:33:41,20.38,20.69,88.5,18.4,,,0.0,1,2,4,12
1242,7921,2022-04-18,13:03:19,20.38,20.69,85.1,20.3,,,0.0,1,2,4,13
1243,7922,2022-04-18,13:33:44,20.38,20.62,81.7,21.3,,,0.0,1,2,4,13
1244,7923,2022-04-18,13:48:17,20.31,20.62,78.9,21.3,,,0.0,1,2,4,13
1245,7924,2022-04-18,14:33:19,20.31,20.62,79.8,21.8,,,0.0,1,2,4,14
1246,7925,2022-04-18,14:33:59,20.31,20.62,79.8,21.8,,,0.0,1,2,4,14
1247,7926,2022-04-18,15:03:19,20.31,20.62,80.7,21.1,,,0.0,1,2,4,15
1248,7927,2022-04-18,15:20:13,20.38,20.62,82.3,20.6,,,0.0,1,2,4,15
1249,7928,2022-04-18,16:05:15,20.31,20.62,81.3,20.3,,,0.0,1,2,4,16
1250,7929,2022-04-18,16:20:16,20.31,20.62,83.2,19.4,,,0.0,1,2,4,16
1251,7930,2022-04-18,16:35:14,20.31,20.62,84.0,19.4,,,0.0,1,2,4,16
1252,7931,2022-04-18,16:50:17,20.31,20.62,83.1,19.4,,,0.0,1,2,4,16
1253,7932,2022-04-18,17:05:16,20.31,20.62,85.7,18.6,,,0.0,1,2,4,17
1254,7933,2022-04-18,17:20:14,20.31,20.62,88.3,17.6,,,0.0,1,2,4,17
1255,7934,2022-04-18,17:50:14,20.31,20.62,90.9,16.8,,,0.0,1,2,4,17
1256,7935,2022-04-18,18:05:41,20.31,20.62,92.3,16.4,,,0.0,1,2,4,18
1257,7936,2022-04-18,18:35:16,20.31,20.62,93.9,15.7,,,0.0,1,2,4,18
1258,7937,2022-04-18,18:50:14,20.31,20.62,94.6,15.4,,,0.0,1,2,4,18
1259,7938,2022-04-18,19:05:14,20.31,20.62,94.6,15.2,,,0.0,1,2,4,19
1260,7939,2022-04-18,20:51:44,20.31,20.56,95.3,15.0,,,0.0,1,2,4,20
1261,7940,2022-04-18,21:06:08,20.31,20.56,95.0,15.0,,,0.0,1,2,4,21
1262,7941,2022-04-18,21:20:44,20.31,20.56,95.1,15.0,,,0.0,1,2,4,21
1263,7942,2022-04-18,21:35:45,20.31,20.56,95.4,14.9,,,0.0,1,2,4,21
1264,7943,2022-04-18,21:50:45,20.31,20.56,95.2,14.8,,,0.0,1,2,4,21
1265,7944,2022-04-18,22:05:51,20.31,20.56,95.2,14.8,,,0.0,1,2,4,22
1266,7945,2022-04-18,23:05:45,20.31,20.56,94.7,14.5,,,0.0,1,2,4,23
1267,7946,2022-04-18,23:20:47,20.31,20.56,94.6,14.5,,,0.0,1,2,4,23
1268,7947,2022-04-18,23:50:44,20.31,20.56,95.1,14.4,,,0.0,1,2,4,23
1269,7948,2022-04-19,00:50:46,20.31,20.56,96.8,13.7,,,0.0,1,2,4,0
1270,7949,2022-04-19,01:05:45,20.31,20.56,96.4,14.0,,,0.0,1,2,4,1
1271,7950,2022-04-19,01:05:50,20.31,20.56,96.4,14.0,,,0.0,1,2,4,1
1272,7951,2022-04-19,01:35:44,20.31,20.56,96.5,14.4,,,0.0,1,2,4,1
1273,7952,2022-04-19,01:50:47,20.31,20.56,96.4,14.4,,,0.0,1,2,4,1
1274,7953,2022-04-19,02:35:45,20.31,20.56,96.9,14.4,,,0.0,1,2,4,2
1275,7954,2022-04-19,02:47:20,20.31,20.56,96.8,14.5,,,0.0,1,2,4,2
1276,7955,2022-04-19,03:05:50,20.31,20.56,96.6,14.7,,,0.0,1,2,4,3
1277,7956,2022-04-19,03:20:45,20.31,20.56,96.8,14.5,,,0.0,1,2,4,3
1278,7957,2022-04-19,04:05:47,20.31,20.56,97.7,13.4,,,0.0,1,2,4,4
1279,7958,2022-04-19,04:05:54,20.31,20.56,97.7,13.4,,,0.0,1,2,4,4
1280,7959,2022-04-19,04:06:16,20.31,20.56,97.7,13.4,,,0.0,1,2,4,4
1281,7960,2022-04-19,04:20:45,20.31,20.56,98.4,13.3,,,0.0,1,2,4,4
1282,7961,2022-04-19,04:35:47,20.31,20.56,98.3,13.3,,,0.0,1,2,4,4
1283,7962,2022-04-19,04:50:45,20.31,20.56,98.4,12.9,,,0.0,1,2,4,4
1284,7963,2022-04-19,05:52:46,20.31,20.56,99.2,12.6,,,0.0,1,2,4,5
1285,7964,2022-04-19,06:35:47,20.31,20.56,99.5,12.0,,,0.0,1,2,4,6
1286,7965,2022-04-19,06:50:48,20.31,20.56,99.8,11.9,,,0.0,1,2,4,6
1287,7966,2022-04-19,07:05:44,20.31,20.56,99.9,12.0,,,0.0,1,2,4,7
1288,7967,2022-04-19,07:06:14,20.31,20.56,99.9,12.0,,,0.0,1,2,4,7
1289,7968,2022-04-19,07:20:47,20.31,20.56,99.3,13.1,,,0.0,1,2,4,7
1290,7969,2022-04-19,08:06:10,20.31,20.5,96.7,14.8,,,0.0,1,2,4,8
1291,7970,2022-04-19,08:35:46,20.31,20.5,94.2,15.9,,,0.0,1,2,4,8
1292,7971,2022-04-19,09:05:53,20.31,20.5,90.6,17.0,,,0.0,1,2,4,9
1293,7972,2022-04-19,09:20:46,20.31,20.5,86.9,18.0,,,0.0,1,2,4,9
1294,7973,2022-04-19,09:35:47,20.31,20.5,85.0,18.5,,,0.0,1,2,4,9
1295,7974,2022-04-19,09:50:47,20.31,20.5,80.6,20.1,,,0.0,1,2,4,9
1296,7975,2022-04-19,11:06:11,20.25,20.5,76.7,21.3,,,0.0,1,2,4,11
1297,7976,2022-04-19,11:50:46,20.25,20.5,72.3,22.8,,,0.0,1,2,4,11
1298,7977,2022-04-19,12:05:47,20.25,20.5,72.6,22.5,,,0.0,1,2,4,12
1299,7978,2022-04-19,12:06:15,20.25,20.5,72.6,22.5,,,0.0,1,2,4,12
1300,7979,2022-04-19,12:20:46,20.25,20.5,69.2,23.3,,,0.0,1,2,4,12
1301,7980,2022-04-19,12:50:47,20.25,20.5,67.3,23.4,,,0.0,1,2,4,12
1302,7981,2022-04-19,13:07:29,20.25,20.5,71.8,21.7,,,0.0,1,2,4,13
1303,7982,2022-04-19,14:06:14,20.25,20.44,64.5,24.8,,,0.0,1,2,4,14
1304,7983,2022-04-19,16:21:46,20.19,20.44,78.5,22.0,,,0.0,1,2,4,16
1305,7984,2022-04-19,17:06:13,20.19,20.44,84.9,19.8,,,0.0,1,2,4,17
1306,7985,2022-04-19,18:05:54,20.19,20.44,92.1,17.5,,,0.0,1,2,4,18
1307,7986,2022-04-19,18:06:19,20.19,20.44,92.1,17.5,,,0.0,1,2,4,18
1308,7987,2022-04-19,18:20:47,20.19,20.44,93.5,17.0,,,0.0,1,2,4,18
1309,7988,2022-04-19,18:35:49,20.19,20.44,94.1,16.7,,,0.0,1,2,4,18
1310,7989,2022-04-19,20:06:12,20.19,20.44,96.8,15.4,,,0.0,1,2,4,20
1311,7990,2022-04-19,20:20:48,20.19,20.44,96.7,15.3,,,0.0,1,2,4,20
1312,7991,2022-04-19,21:21:15,20.19,20.44,96.9,14.8,,,0.0,1,2,4,21
1313,7992,2022-04-19,22:23:48,20.19,20.44,96.9,15.7,,,0.0,1,2,4,22
1314,7993,2022-04-19,23:20:48,20.19,20.38,97.5,15.1,,,0.0,1,2,4,23
1315,7994,2022-04-20,00:35:47,20.19,20.44,99.0,13.1,,,0.0,1,2,4,0
1316,7995,2022-04-20,01:20:50,20.19,20.44,99.4,12.4,,,0.0,1,2,4,1
1317,7996,2022-04-20,01:35:48,20.19,20.44,99.9,12.7,,,0.01,1,2,4,1
1318,7997,2022-04-20,01:50:50,20.19,20.44,99.3,13.5,,,0.0,1,2,4,1
1319,7998,2022-04-20,02:50:49,20.19,20.44,99.1,13.8,,,0.0,1,2,4,2
1320,7999,2022-04-20,03:05:49,20.19,20.44,99.1,13.8,,,0.0,1,2,4,3
1321,8000,2022-04-20,03:05:55,20.19,20.44,99.1,13.8,,,0.0,1,2,4,3
1322,8001,2022-04-20,03:50:50,20.19,20.44,98.9,13.0,,,0.0,1,2,4,3
1323,8002,2022-04-20,04:10:16,20.19,20.44,98.8,13.1,,,0.0,1,2,4,4
1324,8003,2022-04-20,05:06:17,20.19,20.44,98.9,13.3,,,0.0,1,2,4,5
1325,8004,2022-04-20,05:50:51,20.19,20.44,98.9,13.3,,,0.0,1,2,4,5
1326,8005,2022-04-20,06:05:50,20.19,20.38,98.8,13.5,,,0.0,1,2,4,6
1327,8006,2022-04-20,07:05:51,20.19,20.38,98.7,14.0,,,0.0,1,2,4,7
1328,8007,2022-04-20,07:50:52,20.06,20.38,96.9,14.9,,,0.0,1,2,4,7
1329,8008,2022-04-20,09:10:18,19.88,20.38,85.2,17.7,,,0.0,1,2,4,9
1330,8009,2022-04-20,09:39:50,19.88,20.38,82.6,19.0,,,0.0,1,2,4,9
1331,8010,2022-04-20,10:50:51,19.81,20.38,74.8,21.9,,,0.0,1,2,4,10
1332,8011,2022-04-20,13:06:14,19.88,20.38,64.0,26.1,,,0.0,1,2,4,13
1333,8012,2022-04-20,13:50:52,19.88,20.38,58.8,27.1,,,0.0,1,2,4,13
1334,8013,2022-04-20,14:05:57,19.88,20.31,57.8,26.1,,,0.0,1,2,4,14
1335,8014,2022-04-20,14:20:53,19.88,20.31,55.6,26.2,,,0.0,1,2,4,14
1336,8015,2022-04-20,15:21:52,19.88,20.31,61.1,27.0,,,0.01,1,2,4,15
1337,8016,2022-04-20,17:05:54,19.94,20.31,82.0,20.4,,,0.0,1,2,4,17
1338,8017,2022-04-20,17:37:53,19.94,20.31,84.6,19.4,,,0.0,1,2,4,17
1339,8018,2022-04-20,17:52:53,19.94,20.31,87.1,18.7,,,0.0,1,2,4,17
1340,8019,2022-04-20,18:20:53,19.94,20.31,89.7,17.8,,,0.0,1,2,4,18
1341,8020,2022-04-20,20:05:54,19.94,20.31,94.8,16.2,,,0.0,1,2,4,20
1342,8021,2022-04-20,20:09:42,19.94,20.31,94.8,16.2,,,0.0,1,2,4,20
1343,8022,2022-04-20,20:38:51,19.94,20.31,94.9,16.5,,,0.0,1,2,4,20
1344,8023,2022-04-20,21:21:19,19.94,20.31,95.2,16.8,,,0.0,1,2,4,21
1345,8024,2022-04-20,21:51:21,19.94,20.31,94.6,17.1,,,0.0,1,2,4,21
1346,8025,2022-04-20,22:21:19,19.94,20.31,94.3,16.9,,,0.0,1,2,4,22
1347,8026,2022-04-21,00:06:44,20.0,20.38,94.5,16.9,,,0.0,1,2,4,0
1348,8027,2022-04-21,01:06:27,20.0,20.38,95.3,16.7,,,0.0,1,2,4,1
1349,8028,2022-04-21,01:06:50,20.0,20.38,95.3,16.7,,,0.0,1,2,4,1
1350,8029,2022-04-21,01:21:23,20.0,20.38,95.8,16.2,,,0.0,1,2,4,1
1351,8030,2022-04-21,01:36:20,20.0,20.38,97.0,15.7,,,0.0,1,2,4,1
1352,8031,2022-04-21,02:09:07,20.0,20.38,97.5,15.2,,,0.0,1,2,4,2
1353,8032,2022-04-21,02:23:20,20.0,20.38,97.9,14.5,,,0.0,1,2,4,2
1354,8033,2022-04-21,02:53:22,20.0,20.38,98.5,13.9,,,0.0,1,2,4,2
1355,8034,2022-04-21,03:06:46,20.0,20.38,98.9,13.7,,,0.0,1,2,4,3
1356,8035,2022-04-21,03:21:20,20.0,20.38,98.2,13.6,,,0.01,1,2,4,3
1357,8036,2022-04-21,04:06:20,20.0,20.38,98.3,14.8,,,0.0,1,2,4,4
1358,8037,2022-04-21,04:06:50,20.0,20.38,98.3,14.8,,,0.0,1,2,4,4
1359,8038,2022-04-21,05:38:21,20.0,20.38,97.2,15.4,,,0.0,1,2,4,5
1360,8039,2022-04-21,05:53:20,20.0,20.38,97.3,15.4,,,0.0,1,2,4,5
1361,8040,2022-04-21,06:06:23,20.0,20.38,96.9,15.3,,,0.0,1,2,4,6
1362,8041,2022-04-21,06:06:42,20.0,20.38,96.9,15.3,,,0.0,1,2,4,6
1363,8042,2022-04-21,06:21:22,20.0,20.38,96.9,15.3,,,0.01,1,2,4,6
1364,8043,2022-04-21,06:36:21,20.0,20.38,97.0,15.3,,,0.0,1,2,4,6
1365,8044,2022-04-21,07:02:21,20.0,20.38,96.8,15.4,,,0.0,1,2,4,7
1366,8045,2022-04-21,07:06:25,20.0,20.38,96.8,15.4,,,0.0,1,2,4,7
1367,8046,2022-04-21,07:06:44,20.0,20.38,96.8,15.4,,,0.0,1,2,4,7
1368,8047,2022-04-21,07:36:22,20.0,20.38,95.9,15.7,,,0.01,1,2,4,7
1369,8048,2022-04-21,07:51:21,20.0,20.38,95.7,15.7,,,0.0,1,2,4,7
1370,8049,2022-04-21,08:06:22,20.0,20.38,95.7,16.0,,,0.0,1,2,4,8
1371,8050,2022-04-21,08:07:43,20.0,20.38,95.7,16.0,,,0.0,1,2,4,8
1372,8051,2022-04-21,08:22:23,20.0,20.38,94.4,16.4,,,0.0,1,2,4,8
1373,8052,2022-04-21,08:37:21,20.0,20.38,93.6,16.6,,,0.0,1,2,4,8
1374,8053,2022-04-21,08:52:21,20.0,20.38,92.6,16.9,,,0.0,1,2,4,8
1375,8054,2022-04-21,09:06:24,19.94,20.38,91.7,17.2,,,0.0,1,2,4,9
1376,8055,2022-04-21,09:51:26,19.88,20.38,88.7,17.7,,,0.0,1,2,4,9
1377,8056,2022-04-21,10:06:22,19.88,20.38,87.9,18.2,,,0.0,1,2,4,10
1378,8057,2022-04-21,10:06:50,19.88,20.38,87.9,18.2,,,0.0,1,2,4,10
1379,8058,2022-04-21,11:22:21,19.75,20.38,74.8,22.2,,,0.0,1,2,4,11
1380,8059,2022-04-21,12:06:26,19.75,20.38,72.1,23.7,,,0.0,1,2,4,12
1381,8060,2022-04-21,12:06:48,19.75,20.38,72.1,23.7,,,0.0,1,2,4,12
1382,8061,2022-04-21,12:21:21,19.75,20.38,71.8,23.8,,,0.0,1,2,4,12
1383,8062,2022-04-21,12:36:22,19.75,20.38,70.8,24.4,,,0.0,1,2,4,12
1384,8063,2022-04-21,12:51:22,19.75,20.38,67.4,25.3,,,0.0,1,2,4,12
1385,8064,2022-04-21,13:06:21,19.75,20.38,65.2,25.4,,,0.0,1,2,4,13
1386,8065,2022-04-21,13:51:50,19.75,20.38,59.2,26.2,,,0.0,1,2,4,13
1387,8066,2022-04-21,14:08:29,19.75,20.38,59.8,25.9,,,0.0,1,2,4,14
1388,8067,2022-04-21,15:06:56,19.75,20.38,57.3,26.7,,,0.0,1,2,4,15
1389,8068,2022-04-21,16:06:52,19.75,20.38,61.9,25.5,,,0.0,1,2,4,16
1390,8069,2022-04-21,16:10:22,19.75,20.38,61.9,25.5,,,0.0,1,2,4,16
1391,8070,2022-04-21,17:21:51,19.81,20.38,72.5,22.4,,,0.0,1,2,4,17
1392,8071,2022-04-21,17:36:52,19.81,20.38,74.8,22.0,,,0.0,1,2,4,17
1393,8072,2022-04-21,18:07:20,19.81,20.38,81.0,20.8,,,0.0,1,2,4,18
1394,8073,2022-04-21,19:06:52,19.81,20.38,88.5,19.3,,,0.0,1,2,4,19
1395,8074,2022-04-21,19:09:47,19.81,20.38,88.5,19.3,,,0.0,1,2,4,19
1396,8075,2022-04-21,19:23:53,19.81,20.38,89.8,19.4,,,0.0,1,2,4,19
1397,8076,2022-04-21,19:38:52,19.81,20.38,90.3,19.1,,,0.0,1,2,4,19
1398,8077,2022-04-21,20:06:56,19.81,20.38,92.8,18.7,,,0.0,1,2,4,20
1399,8078,2022-04-21,20:51:53,19.81,20.38,92.9,18.5,,,0.0,1,2,4,20
1400,8079,2022-04-21,21:06:58,19.81,20.38,92.7,18.5,,,0.0,1,2,4,21
1401,8080,2022-04-21,21:51:54,19.88,20.38,94.2,18.6,,,0.0,1,2,4,21
1402,8081,2022-04-21,22:37:55,19.81,20.38,96.6,18.0,,,0.0,1,2,4,22
1403,8082,2022-04-21,23:07:18,19.75,20.38,97.4,17.7,,,0.0,1,2,4,23
1404,8083,2022-04-21,23:21:53,19.75,20.38,96.2,17.4,,,0.0,1,2,4,23
1405,8084,2022-04-22,00:07:22,19.81,20.38,96.0,17.0,,,0.0,1,2,4,0
1406,8085,2022-04-22,00:21:53,19.81,20.38,96.0,16.5,,,0.0,1,2,4,0
1407,8086,2022-04-22,00:36:53,19.81,20.38,96.8,16.3,,,0.0,1,2,4,0
1408,8087,2022-04-22,00:51:54,19.81,20.38,96.7,16.1,,,0.0,1,2,4,0
1409,8088,2022-04-22,01:06:54,19.81,20.44,97.0,16.1,,,0.0,1,2,4,1
1410,8089,2022-04-22,01:21:54,19.81,20.44,96.6,16.1,,,0.0,1,2,4,1
1411,8090,2022-04-22,01:37:55,19.81,20.44,96.5,15.8,,,0.0,1,2,4,1
1412,8091,2022-04-22,01:52:53,19.81,20.44,96.6,15.6,,,0.0,1,2,4,1
1413,8092,2022-04-22,03:06:54,19.81,20.44,97.2,15.4,,,0.0,1,2,4,3
1414,8093,2022-04-22,03:07:23,19.81,20.44,97.2,15.4,,,0.0,1,2,4,3
1415,8094,2022-04-22,04:06:56,19.81,20.44,97.8,15.0,,,0.0,1,2,4,4
1416,8095,2022-04-22,04:11:14,19.81,20.44,97.8,15.0,,,0.0,1,2,4,4
1417,8096,2022-04-22,04:55:54,19.81,20.44,98.2,14.9,,,0.0,1,2,4,4
1418,8097,2022-04-22,05:07:18,19.81,20.44,98.3,15.0,,,0.0,1,2,4,5
1419,8098,2022-04-22,05:36:54,19.88,20.44,98.2,15.2,,,0.0,1,2,4,5
1420,8099,2022-04-22,05:51:56,19.88,20.44,98.2,15.2,,,0.0,1,2,4,5
1421,8100,2022-04-22,06:06:54,19.88,20.44,98.5,15.2,,,0.0,1,2,4,6
1422,8101,2022-04-22,06:32:10,19.88,20.44,97.4,15.3,,,0.0,1,2,4,6
1423,8102,2022-04-22,06:46:55,19.88,20.44,97.6,15.3,,,0.0,1,2,4,6
1424,8103,2022-04-22,07:07:19,19.88,20.44,96.7,15.7,,,0.0,1,2,4,7
1425,8104,2022-04-22,07:21:55,19.88,20.44,96.6,15.9,,,0.0,1,2,4,7
1426,8105,2022-04-22,07:36:54,19.88,20.44,96.5,16.0,,,0.0,1,2,4,7
1427,8106,2022-04-22,08:37:55,19.88,20.44,95.1,16.3,,,0.0,1,2,4,8
1428,8107,2022-04-22,09:49:07,19.88,20.44,95.4,16.6,,,0.0,1,2,4,9
1429,8108,2022-04-22,10:33:40,19.88,20.44,93.5,17.5,,,0.0,1,2,4,10
1430,8109,2022-04-22,10:48:41,19.88,20.44,93.3,17.5,,,0.0,1,2,4,10
1431,8110,2022-04-22,11:37:38,19.94,20.44,90.7,18.3,,,0.0,1,2,4,11
1432,8111,2022-04-22,11:48:43,19.88,20.44,90.6,18.2,,,0.0,1,2,4,11
1433,8112,2022-04-22,12:33:41,19.88,20.44,87.5,20.0,,,0.0,1,2,4,12
1434,8113,2022-04-22,13:50:59,19.94,20.44,80.3,21.8,,,0.0,1,2,4,13
1435,8114,2022-04-22,14:20:41,19.94,20.44,80.4,21.1,,,0.0,1,2,4,14
1436,8115,2022-04-22,14:48:43,19.94,20.44,81.9,20.4,,,0.0,1,2,4,14
1437,8116,2022-04-22,15:18:39,19.94,20.44,90.4,18.6,,,0.0,1,2,4,15
1438,8117,2022-04-22,15:48:40,19.94,20.44,95.0,17.4,,,0.0,1,2,4,15
1439,8118,2022-04-22,15:52:57,19.88,20.44,94.9,17.2,,,0.0,1,2,4,15
1440,8119,2022-04-22,16:49:06,19.94,20.38,94.9,16.7,,,0.0,1,2,4,16
1441,8120,2022-04-22,17:05:25,19.94,20.44,95.1,16.9,,,0.0,1,2,4,17
1442,8121,2022-04-22,17:50:27,19.94,20.38,95.8,16.7,,,0.0,1,2,4,17
1443,8122,2022-04-22,18:05:26,19.94,20.38,97.1,16.0,,,0.01,1,2,4,18
1444,8123,2022-04-22,19:50:49,19.94,20.38,98.5,15.2,,,0.0,1,2,4,19
1445,8124,2022-04-22,20:20:26,19.94,20.38,98.6,15.0,,,0.0,1,2,4,20
1446,8125,2022-04-22,20:35:26,20.0,20.38,98.7,15.0,,,0.0,1,2,4,20
1447,8126,2022-04-22,20:50:56,19.94,20.38,98.5,15.0,,,0.0,1,2,4,20
1448,8127,2022-04-22,21:05:26,20.0,20.38,98.6,15.1,,,0.0,1,2,4,21
1449,8128,2022-04-22,21:35:27,19.94,20.38,98.7,15.1,,,0.0,1,2,4,21
1450,8129,2022-04-22,22:08:25,20.0,20.38,98.4,15.1,,,0.01,1,2,4,22
1451,8130,2022-04-22,22:23:25,20.0,20.38,98.1,15.2,,,0.0,1,2,4,22
1452,8131,2022-04-22,22:38:25,20.0,20.38,98.3,15.2,,,0.0,1,2,4,22
1453,8132,2022-04-22,22:50:31,20.0,20.38,98.7,15.2,,,0.0,1,2,4,22
1454,8133,2022-04-22,22:50:50,20.0,20.38,98.7,15.2,,,0.01,1,2,4,22
1455,8134,2022-04-22,23:20:28,20.0,20.38,98.6,15.2,,,0.0,1,2,4,23
1456,8135,2022-04-23,00:35:27,19.88,20.38,99.9,14.6,,,0.0,1,2,4,0
1457,8136,2022-04-23,01:05:28,19.69,20.38,99.9,14.5,,,0.0,1,2,4,1
1458,8137,2022-04-23,01:35:28,19.69,20.38,99.9,14.3,,,0.0,1,2,4,1
1459,8138,2022-04-23,02:00:10,19.69,20.38,99.9,14.0,,,0.0,1,2,4,2
1460,8139,2022-04-23,02:30:11,19.69,20.38,99.9,13.8,,,0.0,1,2,4,2
1461,8140,2022-04-23,02:50:19,19.69,20.38,99.9,14.1,,,0.0,1,2,4,2
1462,8141,2022-04-23,03:05:09,19.69,20.38,99.9,14.2,,,0.0,1,2,4,3
1463,8142,2022-04-23,03:45:35,19.69,20.31,99.9,14.3,,,0.0,1,2,4,3
1464,8143,2022-04-23,05:15:12,19.62,20.31,99.9,14.2,,,0.0,1,2,4,5
1465,8144,2022-04-23,05:45:10,19.44,20.31,99.9,13.8,,,0.0,1,2,4,5
1466,8145,2022-04-23,06:04:11,19.38,20.31,99.9,13.2,,,0.0,1,2,4,6
1467,8146,2022-04-23,06:45:13,19.38,20.31,99.9,12.9,,,0.0,1,2,4,6
1468,8147,2022-04-23,07:30:11,19.31,20.25,99.9,13.4,,,0.0,1,2,4,7
1469,8148,2022-04-23,07:45:10,19.25,20.25,99.9,13.5,,,0.0,1,2,4,7
1470,8149,2022-04-23,07:45:37,19.25,20.25,99.9,13.5,,,0.0,1,2,4,7
1471,8150,2022-04-23,09:30:38,19.19,20.19,99.9,15.9,,,0.0,1,2,4,9
1472,8151,2022-04-23,09:45:39,19.19,20.19,99.9,16.3,,,0.0,1,2,4,9
1473,8152,2022-04-23,11:00:36,19.12,20.19,84.5,20.7,,,0.0,1,2,4,11
1474,8153,2022-04-23,12:00:37,19.12,20.12,78.3,22.7,,,0.0,1,2,4,12
1475,8154,2022-04-23,12:15:38,19.12,20.12,75.5,22.4,,,0.0,1,2,4,12
1476,8155,2022-04-23,12:45:38,19.12,20.12,72.4,23.7,,,0.0,1,2,4,12
1477,8156,2022-04-23,13:46:05,19.12,20.06,70.6,23.0,,,0.0,1,2,4,13
1478,8157,2022-04-23,15:05:38,19.12,20.06,72.4,22.8,,,0.0,1,2,4,15
1479,8158,2022-04-23,16:00:39,19.12,20.0,76.0,21.6,,,0.0,1,2,4,16
1480,8159,2022-04-23,16:30:39,19.12,20.0,77.2,21.2,,,0.0,1,2,4,16
1481,8160,2022-04-23,17:30:38,19.12,20.0,83.2,19.2,,,0.0,1,2,4,17
1482,8161,2022-04-23,18:20:37,19.12,19.94,89.8,17.4,,,0.0,1,2,4,18
1483,8162,2022-04-23,18:35:37,19.12,19.94,90.7,17.3,,,0.0,1,2,4,18
1484,8163,2022-04-23,19:31:06,19.12,19.94,92.9,17.1,,,0.0,1,2,4,19
1485,8164,2022-04-23,19:46:04,19.12,19.94,93.2,17.0,,,0.0,1,2,4,19
1486,8165,2022-04-23,19:46:32,19.12,19.94,93.2,17.0,,,0.0,1,2,4,19
1487,8166,2022-04-23,20:16:05,19.12,19.94,94.9,16.5,,,0.0,1,2,4,20
1488,8167,2022-04-23,20:31:06,19.12,19.94,95.1,16.5,,,0.0,1,2,4,20
1489,8168,2022-04-23,21:01:05,19.12,19.94,95.6,16.2,,,0.0,1,2,4,21
1490,8169,2022-04-23,21:16:05,19.12,19.94,95.9,16.2,,,0.0,1,2,4,21
1491,8170,2022-04-23,21:46:07,19.12,19.94,97.1,15.2,,,0.0,1,2,4,21
1492,8171,2022-04-23,22:46:32,19.12,19.94,97.7,14.6,,,0.0,1,2,4,22
1493,8172,2022-04-23,23:31:07,19.12,19.88,98.9,14.1,,,0.0,1,2,4,23
1494,8173,2022-04-24,00:31:06,19.19,19.88,99.9,13.5,,,0.0,1,2,4,0
1495,8174,2022-04-24,01:36:05,19.19,19.88,99.7,12.8,,,0.0,1,2,4,1
1496,8175,2022-04-24,02:16:07,19.19,19.88,99.9,13.3,,,0.0,1,2,4,2
1497,8176,2022-04-24,03:31:07,19.19,19.88,99.5,12.0,,,0.0,1,2,4,3
1498,8177,2022-04-24,04:16:07,19.19,19.88,99.9,12.6,,,0.0,1,2,4,4
1499,8178,2022-04-24,04:46:06,19.19,19.88,98.6,12.9,,,0.0,1,2,4,4
1500,8179,2022-04-24,05:36:05,19.19,19.81,98.9,13.0,,,0.0,1,2,4,5
1501,8180,2022-04-24,06:06:06,19.19,19.81,99.6,12.8,,,0.0,1,2,4,6
1502,8181,2022-04-24,06:21:06,19.19,19.81,99.4,12.9,,,0.0,1,2,4,6
1503,8182,2022-04-24,06:46:09,19.19,19.81,99.3,13.0,,,0.0,1,2,4,6
1504,8183,2022-04-24,06:46:30,19.19,19.81,99.3,13.0,,,0.0,1,2,4,6
1505,8184,2022-04-24,07:01:08,19.19,19.81,99.4,13.2,,,0.0,1,2,4,7
1506,8185,2022-04-24,07:46:07,19.19,19.81,97.2,14.0,,,0.0,1,2,4,7
1507,8186,2022-04-24,08:35:06,19.19,19.81,94.6,15.8,,,0.0,1,2,4,8
